image,label,review_image,status,person_count,min_conf,max_conf
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00687040ms__f017176.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00687040ms__f017176.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00687040ms__f017176.jpg,ok,20,0.3708384037017822,0.8926026225090027
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00688560ms__f017214.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00688560ms__f017214.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00688560ms__f017214.jpg,ok,21,0.36965659260749817,0.8875408172607422
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00690080ms__f017252.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00690080ms__f017252.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00690080ms__f017252.jpg,ok,19,0.5366349816322327,0.9153908491134644
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00691600ms__f017290.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00691600ms__f017290.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00691600ms__f017290.jpg,ok,21,0.3590254485607147,0.8889608383178711
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00693120ms__f017328.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00693120ms__f017328.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00693120ms__f017328.jpg,ok,21,0.4047893285751343,0.8888950943946838
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00694640ms__f017366.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00694640ms__f017366.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00694640ms__f017366.jpg,ok,21,0.36003974080085754,0.8924068212509155
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00696160ms__f017404.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00696160ms__f017404.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00696160ms__f017404.jpg,ok,21,0.37452325224876404,0.8921729326248169
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00697680ms__f017442.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00697680ms__f017442.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00697680ms__f017442.jpg,ok,21,0.35346099734306335,0.8974038362503052
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00699200ms__f017480.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00699200ms__f017480.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00699200ms__f017480.jpg,ok,22,0.44079622626304626,0.8883876204490662
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00700720ms__f017518.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00700720ms__f017518.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00700720ms__f017518.jpg,ok,21,0.4676489233970642,0.881222665309906
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00702240ms__f017556.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00702240ms__f017556.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00702240ms__f017556.jpg,ok,22,0.3610619902610779,0.8941174149513245
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00703760ms__f017594.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00703760ms__f017594.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00703760ms__f017594.jpg,ok,21,0.6532429456710815,0.8945658802986145
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00705280ms__f017632.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00705280ms__f017632.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00705280ms__f017632.jpg,ok,22,0.4311233162879944,0.9005944728851318
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00706800ms__f017670.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00706800ms__f017670.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00706800ms__f017670.jpg,ok,21,0.5183762907981873,0.8974189162254333
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00708320ms__f017708.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00708320ms__f017708.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00708320ms__f017708.jpg,ok,21,0.6056938767433167,0.8995972871780396
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00709840ms__f017746.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00709840ms__f017746.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00709840ms__f017746.jpg,ok,21,0.576674222946167,0.8986855745315552
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00711360ms__f017784.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00711360ms__f017784.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00711360ms__f017784.jpg,ok,21,0.46039289236068726,0.8984073400497437
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00712880ms__f017822.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00712880ms__f017822.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00712880ms__f017822.jpg,ok,21,0.5885277390480042,0.898796021938324
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00714400ms__f017860.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00714400ms__f017860.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00714400ms__f017860.jpg,ok,21,0.6386037468910217,0.901429295539856
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00715920ms__f017898.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00715920ms__f017898.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00715920ms__f017898.jpg,ok,21,0.570806622505188,0.9122891426086426
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00717440ms__f017936.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00717440ms__f017936.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00717440ms__f017936.jpg,ok,19,0.582714855670929,0.9042770862579346
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00718960ms__f017974.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00718960ms__f017974.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00718960ms__f017974.jpg,ok,19,0.5984124541282654,0.9015659689903259
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00720480ms__f018012.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00720480ms__f018012.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00720480ms__f018012.jpg,ok,20,0.4890955090522766,0.890673041343689
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00722000ms__f018050.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00722000ms__f018050.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00722000ms__f018050.jpg,ok,23,0.4402746856212616,0.8993092179298401
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00723520ms__f018088.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00723520ms__f018088.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00723520ms__f018088.jpg,ok,22,0.3626086413860321,0.9006045460700989
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00725040ms__f018126.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00725040ms__f018126.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00725040ms__f018126.jpg,ok,20,0.37460434436798096,0.89578777551651
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00726560ms__f018164.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00726560ms__f018164.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00726560ms__f018164.jpg,ok,21,0.3701143264770508,0.9145933389663696
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00728080ms__f018202.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00728080ms__f018202.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00728080ms__f018202.jpg,ok,21,0.36096030473709106,0.9087334275245667
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00729600ms__f018240.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00729600ms__f018240.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00729600ms__f018240.jpg,ok,20,0.5459234714508057,0.9086884260177612
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00731120ms__f018278.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00731120ms__f018278.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00731120ms__f018278.jpg,ok,20,0.5865705013275146,0.9147329330444336
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00732640ms__f018316.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00732640ms__f018316.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00732640ms__f018316.jpg,ok,21,0.3515297472476959,0.9164145588874817
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00734160ms__f018354.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00734160ms__f018354.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00734160ms__f018354.jpg,ok,21,0.3514273762702942,0.9040152430534363
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00735680ms__f018392.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00735680ms__f018392.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00735680ms__f018392.jpg,ok,19,0.563067615032196,0.8925855159759521
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00737200ms__f018430.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00737200ms__f018430.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00737200ms__f018430.jpg,ok,20,0.3734256327152252,0.9024388790130615
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00738720ms__f018468.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00738720ms__f018468.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00738720ms__f018468.jpg,ok,20,0.4176028072834015,0.8951399326324463
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00740240ms__f018506.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00740240ms__f018506.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00740240ms__f018506.jpg,ok,22,0.4286547899246216,0.9013572335243225
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00741760ms__f018544.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00741760ms__f018544.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00741760ms__f018544.jpg,ok,21,0.45074892044067383,0.8979583382606506
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00743280ms__f018582.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00743280ms__f018582.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00743280ms__f018582.jpg,ok,21,0.37575563788414,0.9094482660293579
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00744800ms__f018620.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00744800ms__f018620.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00744800ms__f018620.jpg,ok,21,0.4732069671154022,0.9087579250335693
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00746320ms__f018658.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00746320ms__f018658.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00746320ms__f018658.jpg,ok,21,0.3614729344844818,0.8972364664077759
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00747840ms__f018696.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00747840ms__f018696.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00747840ms__f018696.jpg,ok,19,0.6371432542800903,0.9069784283638
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00749360ms__f018734.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00749360ms__f018734.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00749360ms__f018734.jpg,ok,20,0.49799036979675293,0.9121955633163452
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00750880ms__f018772.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00750880ms__f018772.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00750880ms__f018772.jpg,ok,20,0.4408566355705261,0.912794828414917
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00752400ms__f018810.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00752400ms__f018810.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00752400ms__f018810.jpg,ok,21,0.49424076080322266,0.9097388386726379
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00753920ms__f018848.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00753920ms__f018848.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00753920ms__f018848.jpg,ok,21,0.40408962965011597,0.9097921848297119
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00755440ms__f018886.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00755440ms__f018886.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00755440ms__f018886.jpg,ok,21,0.46948081254959106,0.9098479747772217
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00756960ms__f018924.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00756960ms__f018924.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00756960ms__f018924.jpg,ok,22,0.43705669045448303,0.9075227975845337
